gate_rule_key,decision_key,rule_id,rule_outcome,rule_effect,rule_message,data_truth_class
3c6c642fb4de79816a02a1e5ec0ca5f5f68ece81c83c2c35664ad2f181916e4d,d460f27b-262c-50b4-b096-27537dda10c2,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
ab502e5ae8d486577625ec8424741b8c00bcc09d85d88a9cc720226a73969918,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
675c02b41ae8064ad38f3745df51642ebef196dae995bb204815afddefa45a6e,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
95a582c44ec2251faea4ebaac6535474cc0ee5f0f04d1aa7e3e8a50c2d0fadcd,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
ae0dcdfb268b988a6651aba9eeac6889e1c6a665f6cdc543c216ecb1e0e8cff8,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
abaa5ff1d7c8fb0e73815634cc04dc184ecfa6b65cea92fa24738b7229089268,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
16cadaa69221c58ec0c0cae567b229f7cd8a2f32260a3ceecec223c2eb65edf4,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
be867b1dd87a2ffb564b7f11f369a4bd171846ddf325d4fab3caa6db541c8cab,7d82cb4d-e70b-5161-bbdc-7ace4c835871,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
f508f07df664f0a7a21bd312bea353aae35e230d9c959d3846df8f390df114fa,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
ddf5477e8af08fc2f241e87501eebbe4758a82cac6aacce324aa37eafb8a6242,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-ACTION-001,fail,reject,Action 'close_live_case' is not permitted by this policy version.,synthetic_operational
8066db633bb1c1c1cf6a78bfaaba52f5f0802ac9ba375495d9c594caff074879,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
4e9194aafbc1f1605e71e16dc3511f9768a5f37c9570bdef0f36fdf4ba52db7c,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
c75e0c48dcb253c5798b62c6d503b84e343d9d289f2d687d74f5a92ef0d7e98e,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
412ff530b9217191c1f995e126b4c216b3723fffc87c817f20e873ddceae6fe0,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
0b7573897bd94fa6e4e7582e7bbdbdbb17c39cea9887752b8fabcb19e658739b,1125a903-fe8b-5ac3-b33f-25b89a892ef4,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
e10838e94c437263fa0d810cd3627e7304f017335c376c6f5f4dd778eeb22d1b,700448d0-e53b-586e-b318-3f978fff0c74,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
621e337178e378a2866a665d884d39ae92a8bf0d8178ad870a500fa070fdab73,700448d0-e53b-586e-b318-3f978fff0c74,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
717d02db45ad982d87628d78e60ce56a8d3b85d18d5e093d74eca435b61b36c8,700448d0-e53b-586e-b318-3f978fff0c74,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
c2ad2ee29d0de580a9da57badb5d6109d0324034cdc8d063190c0c01b46eefab,700448d0-e53b-586e-b318-3f978fff0c74,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
74b1411edaed7a2daef91c5e4a815e7b8f69871b796524e7769c3e7e7c4f8776,700448d0-e53b-586e-b318-3f978fff0c74,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
ee6d79c78f489320a66a35dd0b258afa9cb1ff4722ff6a6c7f1f0f4f9440c6fa,700448d0-e53b-586e-b318-3f978fff0c74,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
af1d63f7fcc1c827246142560f771455edf10f11678db81a53888f7efc2a68b0,700448d0-e53b-586e-b318-3f978fff0c74,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
00f21e6afea2ca34e784da78573bde8d82428cf6eb9e543d6d8a4ca6b1004323,4982d206-7170-5c14-be71-d24014d7a5cf,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
5493687c910b0589edfa9eacdac1580c4bd075e0d5730bdcb1a9f1636286ed8b,4982d206-7170-5c14-be71-d24014d7a5cf,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
5bbaff27e19ed411e2184848566ce6ebed696813c47426ae71937a837f777268,4982d206-7170-5c14-be71-d24014d7a5cf,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
48b96330d478e2842dd0b5177a615b8ea3034a709d33c665d4a8f1bc0e08a10b,4982d206-7170-5c14-be71-d24014d7a5cf,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
35cebe42734ff9f3dde218af910563e282afc4bd875b307bba4b97c1b8116494,4982d206-7170-5c14-be71-d24014d7a5cf,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
eeacf05dd36e725eccfac17a5770d8be12de24f01b9b540fbadaa96767b13e34,4982d206-7170-5c14-be71-d24014d7a5cf,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
27e803ee12173ca7fe25d5fa7a8dd323e069952a268689da7a3edc033903132d,4982d206-7170-5c14-be71-d24014d7a5cf,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
6d7ec3c6442f1b7abb4c64d7c31de65401b76d0468a4aea00c4c9ad94115df46,c2838c13-5a58-5173-a6a6-a903d07351df,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
c4db04e0502ceb104b4b247cec2910e5b63cc87ce554091ae426ac35a8d9a68c,c2838c13-5a58-5173-a6a6-a903d07351df,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
ce1c821cc0770196dcb9f3aff388b08eda9e918eb1d4424497d25863ea13ad8b,c2838c13-5a58-5173-a6a6-a903d07351df,POL-LOCATION-001,fail,reject,Latitude and longitude are required for a waste/litter draft action.,synthetic_operational
faa50a49178f2cb4c0a4927cb7bac452f727a664335be0b3280551bdbb203242,c2838c13-5a58-5173-a6a6-a903d07351df,POL-ASSET-001,not_applicable,allow,Asset matching cannot be evaluated until coordinates are supplied.,synthetic_operational
2e3186e4a18b37b43fe5a493cec1155fcf27ef39465b2b3ec9ea6ac96e1dfeea,c2838c13-5a58-5173-a6a6-a903d07351df,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
897a7accd8f2d6f5b097d500d4d3fdb651f81d98caa4844083732f2b06c80916,c2838c13-5a58-5173-a6a6-a903d07351df,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
03dba73717ffa96e72feb64f216c5864d5c02c3193e923bb8710cac1b017e549,c2838c13-5a58-5173-a6a6-a903d07351df,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
a6398d2a65fdebb3f9fcebad472e3fd6c07cb96ce3ad9643ac7e37b1b5288e37,aec766f7-033c-50e7-8d15-735b18662fe4,POL-SCOPE-001,fail,escalate,Category 'general_enquiry' is outside policy scope and requires human routing.,synthetic_operational
815c59b72dc300cf60a53ecd2dfad5449428bc61fb384d7b7b8bb6c8843a9710,aec766f7-033c-50e7-8d15-735b18662fe4,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
1e832ece4e9e6bf57ad6af03f6946e7d5ab3ba0500a0121c3da1ab94ea1f76b5,aec766f7-033c-50e7-8d15-735b18662fe4,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'general_enquiry'.,synthetic_operational
0c1dd7b790c48e07cc3e6112292e4f5f7eb8ee997d11c498d4edcaea1d765679,aec766f7-033c-50e7-8d15-735b18662fe4,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'general_enquiry'.,synthetic_operational
505312baea301dd38f9def459077e67015cfa4fe6ec58e66f69c7a0964289e4e,aec766f7-033c-50e7-8d15-735b18662fe4,POL-SAFETY-001,pass,allow,Priority P4 does not trigger the emergency escalation rule.,synthetic_operational
0c12c3696f1ea8edf5068e130f9ba06b8aaead775271ca771976edb0393212a6,aec766f7-033c-50e7-8d15-735b18662fe4,POL-CONFIDENCE-001,fail,escalate,Category confidence 0.30 is below the 0.70 threshold.,synthetic_operational
05640e4a7ffab45bd2d9874e3fe55128e2a20a9041e4d0662f064f261bb4aa61,aec766f7-033c-50e7-8d15-735b18662fe4,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
a9fe03ea330ef138e3e087631f919727bc56eaf89d29b49856f8b904bf4108c1,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
9f6b09aa7777760245c24b7c4e1c388b3252b91b00f21c90cd9cd463e89af961,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
faad445495ba8cc23b2ea767efd6164565d2e7719dd249c35e548cc17eeb0a8f,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
f69ff5f11c0b17585cf9f741e3787268d2f5f1b7af9606a4fc81ab9c6b253f31,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-ASSET-001,fail,escalate,No public litter-bin asset was found within 500 metres; human verification is required.,synthetic_operational
cc7ee27c7166687f6a3d6fd9a12b24c327510d75c2e21359196ebbdeb92de87b,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
99827d5f0135c31964b757000a73464619ab6d0ea225f00a8bce5983b033a102,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
0dd493012fe8f0697321be3ca64501c50bcb662fa64962c625c2445d25d2d580,29c548b7-6016-57c3-97f3-b0dd139aeea2,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
8d7a4879185f1be2c802fd5d3f29969c97e8f627ebe1717b44b5a48f507db4b8,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-SCOPE-001,fail,escalate,Category 'roads_footpaths' is outside policy scope and requires human routing.,synthetic_operational
b2c1c34ba42105a4ae5c0d05edc26da7e70595f13e4f99321c9ac82c26d6dc06,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
7c12183a2021c28a7c752fbd783d7f5d2826410f5df1b720e76359383a197972,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'roads_footpaths'.,synthetic_operational
3ee1c05de41e504cae76d0bfef54c5db18c27ec43bf038ba6fa1bccff210da5c,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'roads_footpaths'.,synthetic_operational
acae6e5121fa23141380a82f307c365e95684473b8653e47eb1c80503a27d6ff,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
35863899e1d4f445fe8ed214bd2acc38f3265b9b20fde08846c169ac53afb56e,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
68110beec065677eac9cc550955f32c4fe1a575faf98ba1bc90a1856da5672aa,5101da34-185f-5fa1-85ac-19c7108c03fa,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
faf154fa44a3e3b619b99c0af80afdd8603589ee42bb2c44bf2cdcaf7d814cd5,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
35427db842a4c420ecd48a42525a63fa6ee4dc10a02f0376b9190ca79f3a6b02,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
02c2ffa7ff04d5147c5f3b5e2110f7130cfd84790cbaed4a6c2e7fb8de044790,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
77a019f03db4c6d813e2b80f2543b821c450024ed61378777ac751e6c7a7b56c,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
ab21217b5e02dc23ec81857a48cd37ff3e201099361fcdb0118e88adc359546f,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-SAFETY-001,fail,escalate,Priority P1 must be escalated to a human.,synthetic_operational
0071d01e546977b2dd5e12b9549f6db9b054dd3da6d71487b52f27953c37406c,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-CONFIDENCE-001,pass,allow,Category confidence 0.82 meets the 0.70 threshold.,synthetic_operational
17be0966df1f0b214ebdb564927e1f72eed2c6dab4c0eaf2541a20db20e08ed3,06a95fac-1f59-5c29-80cf-9ae20549edfa,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
e881cb1bea52b986af49a4f148bb1a7a2228555ec71501e8e07b735a57417ac1,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
9ac31bc45ab0c04aeed903c643088af98055ce3a70dc047f5f435fcb13483788,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
fc85a2100d384bda97c155b1ba993f7898db2a3363fcfccc0be3fcc9c79f4d21,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
a26d0985a4290deb59e1bae2441b7f255963776101623d7e2f813102592bbf61,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
93f3a92a7f3c0c991999435b9bbddd6827154a11c6dff9ba0601bbda15600c47,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
fb5d600eba6db8958a254bf27d3b9fa519bcbe37c4eb47abe10861d86ac97b81,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
f54ed40074c0611ec8b379eb666f77f2144edf7f936d5a9eff35b779d1185866,513b1a6a-5e8b-53e6-b8b6-6eee9c6db13f,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
a20a5c8611412b8d08fb479dc87f6f7d10a025af066aca836a4b9a53f319ee38,99d98186-01be-5812-b9ce-fef784cabb88,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
750f109bb640866c05905edf7c6f17db1fb67549ab48d4182a276a3ac28daeae,99d98186-01be-5812-b9ce-fef784cabb88,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
4cd1a7ac904610fc4893e3b4a78e1d7f5194042384d1db9e4380e8a75e59b023,99d98186-01be-5812-b9ce-fef784cabb88,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
08ef36d068205250e8d876ee867473e294823d3c0398c2c2dba8a85c783c2b9f,99d98186-01be-5812-b9ce-fef784cabb88,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
f58a079dc274e4c97767f0185916c11452547fd9146317c1e4bee569f18bfc26,99d98186-01be-5812-b9ce-fef784cabb88,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
97ea2c0489e5713c867623106e1581661e54f5637e6eb52676f35fb5242950be,99d98186-01be-5812-b9ce-fef784cabb88,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
d622ecf5f6eee65bc3cfcd0d2e0d8024ddbe1d675a943ddbc6b448df7e8bd557,99d98186-01be-5812-b9ce-fef784cabb88,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
5966d275d6ee31badf4e3b285c74d0d84fa8614ea04157a11fdb8d27410b0a59,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
a7bfe145b4b923c9966d48ffbfae3f5f053b193ea3c9789cb7c58d3fd17271c9,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-ACTION-001,fail,reject,Action 'close_live_case' is not permitted by this policy version.,synthetic_operational
533a0e5f6b9bfbf172b5245d24af2ef302a9e805a50858a48fde0b2b6e5f4dd1,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
6eb3a3fe497852464484370450af7a9a38dbe0422358f57444cdd047aee475cc,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
b2a7f7005985b32fcd6332dfd596817a0ff3bd339bb2cbdb75bd988628b0ad8c,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
12cc171b01476006438a27d0e500938d64eebbe58a6ddc0c279cd0379ea192f0,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
28ff6b7bcf06d7f9330e6f79aaacf98c00c5aedce14cdb8c701df10d263a263c,ab0426fc-d2af-5814-80ee-5e5a846b49b5,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
d097da8182ad28c2e69e02c511e8db23f636a3d1a33418483be3b86fc147b937,2dcab767-d67a-5e03-8335-158037ce3441,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
7876fcf9c3ff2a8dd55bbc072aa553e47286283440e39a3386daac1e77b25c4b,2dcab767-d67a-5e03-8335-158037ce3441,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
071dddc174baa09fe4152303d7f356494207c8b39a6e46828410573b14eb66b8,2dcab767-d67a-5e03-8335-158037ce3441,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
275214a6369cd73702a2b35abf7c1ed11131cbf3cb5bf345d884f3937e6a12a5,2dcab767-d67a-5e03-8335-158037ce3441,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
f1b7fbe05013cf4a09255fddab651c0c3b053223a8a9327a7bb316da0fce4c76,2dcab767-d67a-5e03-8335-158037ce3441,POL-SAFETY-001,pass,allow,Priority P2 does not trigger the emergency escalation rule.,synthetic_operational
325e0b79b2f515b151cf33a2fb5abfa59e8cce28af53e50fbe55345b5124a11c,2dcab767-d67a-5e03-8335-158037ce3441,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
6b8103f36af15ddc09646f83d5222580fab2376bcb3b10df5a95cf6140007616,2dcab767-d67a-5e03-8335-158037ce3441,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
4feced5f4a53dbc1f15758f667e166a676266aa4278f6b000022700c13a0ea13,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
c358646043b074ce64d9eff46fd2f9b45454faab2609f07982c96620c4034418,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
2d033050d5000a7654c4520337f17f8c9eb6bad50163f205c73ec82299b07250,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
3d61fedfbb3328878cbe916d31fea636febeb804e00b83d81b2fa21a35472548,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-ASSET-001,pass,allow,The supplied point matched a public litter-bin asset.,synthetic_operational
6ac8d91985ede9d7c73c5896cea7a6c8eab7b9b557be7cca120ac0815dd1f18e,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
31bada011a1cd4f9384cc95a2c41d7e5a3f1d4aa8e1f3727d505a133df444c1b,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
1daad11aebc06d7e756bd9a9ac085ed6e2411286fc197e84d412f93926ba5fbb,91f8b46f-036a-5dfa-8251-4a6a3020ff84,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
95dd48b884a77cb22f77453e9f604840475c38dfaff240f43966260938bc6d3b,894607a6-96fb-50f1-8706-51381b858e97,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
9365bc73fa9e5e3f44f6e71b7a0736b99411d5a772b7ddb6b18b5d01b028ede7,894607a6-96fb-50f1-8706-51381b858e97,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
f46ff208ec9060aebf2489ce4b53bf94bca77c74b0f932fb19cacaede6a4275f,894607a6-96fb-50f1-8706-51381b858e97,POL-LOCATION-001,fail,reject,Latitude and longitude are required for a waste/litter draft action.,synthetic_operational
d4c775a3f6216d8e36944af9d4c5f19169743f6389c762322280904ca85698fd,894607a6-96fb-50f1-8706-51381b858e97,POL-ASSET-001,not_applicable,allow,Asset matching cannot be evaluated until coordinates are supplied.,synthetic_operational
677e377c25401211491186e4da8104416fff98f8bf4c6212249a055c40ed7037,894607a6-96fb-50f1-8706-51381b858e97,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
805ecd6e671f0ee3cdd5d08d672a48155e4755bcb6a8c04ba6e1bd8e636289fb,894607a6-96fb-50f1-8706-51381b858e97,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
1b1fb1ec75d242f627d676f08caa3457280f4bb7052fcfb927a0808be2cfb03d,894607a6-96fb-50f1-8706-51381b858e97,POL-REVIEW-001,pass,allow,The diagnosis contains no human-review flag.,synthetic_operational
8d08e80d00c90e8398dfb9d7fdfa17c2a1cd800d8208a9789031bc0c88ffc84e,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-SCOPE-001,fail,escalate,Category 'general_enquiry' is outside policy scope and requires human routing.,synthetic_operational
2912e7e4ed87cd409228c65cf9d7fbc5baf5008cadcb87e219186c4d66c47adc,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
fa5ef78f2d7415694ba2b0cd71ce86665577da721b7b0bc82a32a7089d1aa227,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-LOCATION-001,not_applicable,allow,The policy has no coordinate rule for category 'general_enquiry'.,synthetic_operational
35fbb52d561358a895df6f92a4eeef9a4ddf7c33ec6befe3951e98a19811bf08,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-ASSET-001,not_applicable,allow,The policy has no asset-match rule for category 'general_enquiry'.,synthetic_operational
f46eb1bdb352db78899b7cf251470f9df4b1dbdf9b2276bd2c93688a9b78132a,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-SAFETY-001,pass,allow,Priority P4 does not trigger the emergency escalation rule.,synthetic_operational
0b8e5f2eb276b62b74693176fd08ee718c6a487761d676ffe5d5e86ff5832e48,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-CONFIDENCE-001,fail,escalate,Category confidence 0.30 is below the 0.70 threshold.,synthetic_operational
7506fa3c3c596c761275427d784f99819b39b8a06a97a9166372cbdb3036893f,e1e819e9-9251-565a-8f3f-55349c1733bd,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
776ea6e87d98017a137c3853120b877aacf8de81fe0b5a000d91ab922f93350e,dd942341-3146-5393-82b2-4321b5b5158b,POL-SCOPE-001,pass,allow,Category 'waste_litter' is within the demonstration policy scope.,synthetic_operational
d0e5e6465d4aaca17e9173cc203408de1947b24ade4828709d6ca1f0ae1685cf,dd942341-3146-5393-82b2-4321b5b5158b,POL-ACTION-001,pass,allow,Action 'create_draft_work_order' is permitted as a draft-only action.,synthetic_operational
99a78d4731915638a80d977292c37c29ecb511b69fc688aa1cbf74d201a91636,dd942341-3146-5393-82b2-4321b5b5158b,POL-LOCATION-001,pass,allow,Required latitude and longitude were supplied.,synthetic_operational
93048748b3d6dc74041210efc0f7dcbbf071e85fcb2273d4aee52397ade9d988,dd942341-3146-5393-82b2-4321b5b5158b,POL-ASSET-001,fail,escalate,No public litter-bin asset was found within 500 metres; human verification is required.,synthetic_operational
dc369d927ec9137a2afaa104204ec3fa05b3dc4a26a5a4cd2188265cc5b7356f,dd942341-3146-5393-82b2-4321b5b5158b,POL-SAFETY-001,pass,allow,Priority P3 does not trigger the emergency escalation rule.,synthetic_operational
7c2908c8729c8827603bf10678891d251bd92668ff7bc5fe70dd9d4586db48a8,dd942341-3146-5393-82b2-4321b5b5158b,POL-CONFIDENCE-001,pass,allow,Category confidence 0.95 meets the 0.70 threshold.,synthetic_operational
867dbc3b6c06dea82fafd047e79ee8d2e0989ddcc6916fbc10a9306bb088d4a5,dd942341-3146-5393-82b2-4321b5b5158b,POL-REVIEW-001,fail,escalate,The diagnosis contains a human-review flag.,synthetic_operational
