decision_key,ledger_event_key,source_key,date_key,occurred_at_utc,correlation_id,accountable_owner_id,policy_key,provider_key,environment_key,category_key,priority_code,category_confidence,gate_status,can_execute,human_review_required,proposed_action,coordinates_supplied,asset_key,asset_distance_metres,data_truth_class,review_state,current_review_action
5f1bd2da-ea96-5d57-b0a2-72393027039b,e1f24114-e05f-561f-9a79-a04862353333,D6,20260806,2026-08-06T09:00:00+00:00,synthetic-0171,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,d6cebdb9-6022-4e23-8c29-90ff06034462,0.0,synthetic_operational,pending,
2359af9c-ad79-53ed-97d0-3a62f5ff886b,4cac0c7c-6c24-5de5-bead-9c1bad8bac3b,D6,20260807,2026-08-07T09:00:00+00:00,synthetic-0172,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,276805d4-f28a-4134-8616-c4a6bbfc47dd,0.0,synthetic_operational,reviewed,accept
a54bf38f-800d-5c67-8a72-5e5290afe5d3,8f8ff3b4-8783-50ab-8869-520e127e854b,D6,20260808,2026-08-08T09:00:00+00:00,synthetic-0173,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
c0c6a57d-8718-5146-bd53-9be62a92d401,e6485b34-300d-56a6-9902-381ae1a1f07e,D6,20260809,2026-08-09T09:00:00+00:00,synthetic-0174,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,pending,
1f9399f4-ec06-5f75-a3c4-c405214f86ca,becebbf4-15c7-5f36-8baf-2466209e2588,D6,20260810,2026-08-10T09:00:00+00:00,synthetic-0175,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
b1e18cf3-8de9-54e0-b10c-dd2de496d8e6,93166625-0336-522c-acaf-377fa411d171,D6,20260811,2026-08-11T09:00:00+00:00,synthetic-0176,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
01d15861-fbec-5255-a580-4da35a811ddd,d8a956cc-c1ec-5dbe-92dc-6b3daa62bea1,D6,20260812,2026-08-12T09:00:00+00:00,synthetic-0177,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,a3eed3bd-14b3-4378-adec-32adff804f96,0.0,synthetic_operational,pending,
befe922e-dd38-53d7-bc88-c6f8760fa0fc,f189ed20-ddf1-5771-b738-65282418041a,D6,20260813,2026-08-13T09:00:00+00:00,synthetic-0178,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,2c1d624e-c180-4990-a553-d439d0dfe7f7,0.0,synthetic_operational,reviewed,accept
3a341834-560f-5719-8f00-93c54e263ad7,73d2b437-3480-54de-8978-8af2c8c49e65,D6,20260814,2026-08-14T09:00:00+00:00,synthetic-0179,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,a2c510c9-d52b-48ac-8f79-92cb474c306f,0.0,synthetic_operational,reviewed,accept
d64e82ad-9302-5bbf-9a29-aa4938cda8d9,4e079d51-139b-5897-92a3-2c235b178db2,D6,20260815,2026-08-15T09:00:00+00:00,synthetic-0180,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,1c37367d-e6c6-4767-82c5-5b0f8c50b508,0.0,synthetic_operational,pending,
